,Word1,Word2,Accepted_Candidate,Unaccepted_Candidate
618,캘린더,탯줄,케줄,켈텟줄
619,캘린더,탯줄,켈린줄,켈텟줄
620,돛단배,뺄셈,돛단셈,돛델셈
621,돛단배,뺄셈,돛단셈,돛뻴셈
622,돛단배,뺄셈,돛단셈,돛달셈
623,돛단배,뺄셈,돛단셈,돛단벨셈
624,돛단배,뺄셈,돛델셈,돛단벨셈
625,돛단배,뺄셈,돛뻴셈,돛단벨셈
626,돛단배,뺄셈,돛달셈,돛단벨셈
627,나무줄기,에스파냐어,나무줄냐어,나무줄갸어
628,나무줄기,에스파냐어,나무줄냐어,나스파냐어
629,나무줄기,에스파냐어,나무줄냐어,나무파냐어
630,나무줄기,에스파냐어,나무줄냐어,나무줄가어
631,나무줄기,에스파냐어,나무줄갸어,나스파냐어
632,나무줄기,에스파냐어,나무줄갸어,나무파냐어
633,나무줄기,에스파냐어,나무줄갸어,나무줄가어
634,나무줄기,에스파냐어,나스파냐어,나무줄가어
635,나무줄기,에스파냐어,나무파냐어,나무줄가어
636,냉가슴,드라이클리닝,넹가스클리닝,넹가스을리닝
637,냉가슴,드라이클리닝,넹가스클리닝,네라이클리닝
638,냉가슴,드라이클리닝,넹가스클리닝,넹가슴클리닝
639,냉가슴,드라이클리닝,넹가스클리닝,넹가스이클리닝
640,냉가슴,드라이클리닝,넹가스을리닝,네라이클리닝
641,냉가슴,드라이클리닝,넹가스을리닝,넹가슴클리닝
642,냉가슴,드라이클리닝,넹가스을리닝,넹가스이클리닝
643,냉가슴,드라이클리닝,네라이클리닝,넹가슴클리닝
644,냉가슴,드라이클리닝,네라이클리닝,넹가스이클리닝
645,냉가슴,드라이클리닝,넹가슴클리닝,넹가스이클리닝
646,굼벵이,난롯가,굼벵가,굼벳가
647,굼벵이,난롯가,굼벵가,굼봇가
648,굼벵이,난롯가,굼벵가,군롯가
649,굼벵이,난롯가,굼롯가,굼벳가
650,굼벵이,난롯가,굼롯가,굼봇가
651,굼벵이,난롯가,굼롯가,군롯가
652,훼손,터럭,훼럭,훠럭
653,훼손,터럭,훼럭,훼터럭
654,훼손,터럭,훼럭,훼소럭
655,훼손,터럭,훼럭,훼서럭
656,훼손,터럭,훠럭,훼터럭
657,훼손,터럭,훠럭,훼소럭
658,훼손,터럭,훠럭,훼서럭
659,훼손,터럭,훼터럭,훼소럭
660,훼손,터럭,훼터럭,훼서럭
661,고금리,훌라후프,고금후프,고금루프
662,고금리,훌라후프,고금후프,골라후프
663,고금리,훌라후프,고금후프,고라후프
664,고금리,훌라후프,고금후프,고가후프
665,고금리,훌라후프,고금루프,고라후프
666,고금리,훌라후프,고금루프,고가후프
667,고금리,훌라후프,골라후프,고라후프
668,고금리,훌라후프,골라후프,고가후프
669,고금리,훌라후프,고라후프,고가후프
670,덕목,따귀,덕귀,더귀
671,덕목,따귀,덕귀,덕따귀
672,덕목,따귀,덕귀,덕마귀
673,덕목,따귀,덕귀,덕모귀
674,덕목,따귀,더귀,덕따귀
675,덕목,따귀,더귀,덕마귀
676,덕목,따귀,더귀,덕모귀
677,덕목,따귀,덕따귀,덕마귀
678,덕목,따귀,덕따귀,덕모귀
679,개장국,부응,게증,게응
680,개장국,부응,게증,게장긍
681,개장국,부응,게증,게부응
682,개장국,부응,게증,게자응
683,개장국,부응,게응,게장긍
684,개장국,부응,게응,게부응
685,개장국,부응,게응,게자응
686,개장국,부응,게장긍,게부응
687,개장국,부응,게장긍,게자응
688,개장국,부응,게부응,게자응
689,기운,사령탑,기령탑,기영탑
690,기운,사령탑,기령탑,기엉탑
691,기운,사령탑,기령탑,기웅탑
692,기운,사령탑,기령탑,기우탑
693,기운,사령탑,기영탑,기엉탑
694,기운,사령탑,기영탑,기웅탑
695,기운,사령탑,기영탑,기우탑
696,기운,사령탑,기엉탑,기우탑
697,기운,사령탑,기웅탑,기우탑
698,힐책,드라이브,힐라이브,힐차이브
699,힐책,드라이브,힐라이브,힐체이브
700,힐책,드라이브,힐라이브,히라이브
701,힐책,드라이브,힐라이브,히아이브
702,힐책,드라이브,힐차이브,히라이브
703,힐책,드라이브,힐차이브,히아이브
704,힐책,드라이브,힐체이브,히라이브
705,힐책,드라이브,힐체이브,히아이브
706,힐책,드라이브,히라이브,히아이브
707,농고,여덟째,농덟쩨,농걻쩨
708,농고,여덟째,농덟쩨,노덟쩨
709,농고,여덟째,농덟쩨,노얿쩨
710,농고,여덟째,농덟쩨,농고쩨
711,농고,여덟째,농걻쩨,노덟쩨
712,농고,여덟째,농걻쩨,노얿쩨
713,농고,여덟째,농걻쩨,농고쩨
714,농고,여덟째,노덟쩨,노얿쩨
715,농고,여덟째,노덟쩨,농고쩨
716,농고,여덟째,노얿쩨,농고쩨
717,쉼터,머리숱,쉼리숱,쉼티숱
718,쉼터,머리숱,쉼리숱,숴리숱
719,쉼터,머리숱,쉼리숱,쉬리숱
720,쉼터,머리숱,쉼리숱,쉬이숱
721,쉼터,머리숱,쉼티숱,숴리숱
722,쉼터,머리숱,쉼티숱,쉬리숱
723,쉼터,머리숱,쉼티숱,쉬이숱
724,쉼터,머리숱,숴리숱,쉬이숱
725,쉼터,머리숱,쉬리숱,쉬이숱
726,고질병,몸무게,고질게,곰무게
727,고질병,몸무게,고질게,고무게
728,고질병,몸무게,고질게,고주게
729,고질병,몸무게,고질게,고지게
730,고질병,몸무게,곰무게,고무게
731,고질병,몸무게,곰무게,고주게
732,고질병,몸무게,곰무게,고지게
733,고질병,몸무게,고무게,고주게
734,고질병,몸무게,고무게,고지게
735,딸기,겉모양,딸모양,땉모양
736,딸기,겉모양,딸모양,딸고양
737,딸기,겉모양,딸모양,따모양
738,딸기,겉모양,딸모양,따오양
739,딸기,겉모양,땉모양,따모양
740,딸기,겉모양,땉모양,따오양
741,딸기,겉모양,딸고양,따모양
742,딸기,겉모양,딸고양,따오양
743,딸기,겉모양,따모양,따오양
744,가부장,일렬횡대,가벌휑데,가부장데
745,가부장,일렬횡대,가벌휑데,가부휑데
746,가부장,일렬횡대,가벌휑데,가부쥉데
747,가부장,일렬횡대,가불휑데,가부장데
748,가부장,일렬횡대,가불휑데,가부휑데
749,가부장,일렬횡대,가불휑데,가부쥉데
750,가부장,일렬횡대,가부장데,가부휑데
751,가부장,일렬횡대,가부장데,가부쥉데
752,된장찌개,신데렐라,뒌장렐라,뒌장찔라
753,된장찌개,신데렐라,뒌장렐라,뒌장쩰라
754,된장찌개,신데렐라,뒌장렐라,뒌데렐라
755,된장찌개,신데렐라,뒌장렐라,뒨데렐라
756,된장찌개,신데렐라,뒌장찔라,뒌데렐라
757,된장찌개,신데렐라,뒌장찔라,뒨데렐라
758,된장찌개,신데렐라,뒌장쩰라,뒌데렐라
759,된장찌개,신데렐라,뒌장쩰라,뒨데렐라
760,레지던트,강골,렝골,레골
761,레지던트,강골,렝골,레강골
762,레지던트,강골,렝골,레징골
763,레지던트,강골,렝골,레장골
764,레지던트,강골,레골,레강골
765,레지던트,강골,레골,레징골
766,레지던트,강골,레골,레장골
767,레지던트,강골,레강골,레징골
768,레지던트,강골,레강골,레장골
769,깻묵,잼잼,껨젬,께젬
770,깻묵,잼잼,껨젬,껫젬젬
771,깻묵,잼잼,껨젬,껫뭄젬
772,깻묵,잼잼,껫젬,께젬
773,깻묵,잼잼,껫젬,껫젬젬
774,깻묵,잼잼,껫젬,껫뭄젬
775,깻묵,잼잼,께젬,껫젬젬
776,깻묵,잼잼,께젬,껫뭄젬
777,간헐적,못난이,간헐지,간허이
778,간헐적,못난이,간헐지,간헐저이
779,간헐적,못난이,간헐지,간히
780,간헐적,못난이,간헐지,가이
781,간헐적,못난이,간허이,간헐저이
782,간헐적,못난이,간허이,간히
783,간헐적,못난이,간허이,가이
784,간헐적,못난이,간헐저이,간히
785,간헐적,못난이,간헐저이,가이
786,간헐적,못난이,간히,가이
787,인슐린,가락지,인슐지,인슉지
788,인슐린,가락지,인슐지,인샥지
789,인슐린,가락지,인슐지,인락지
790,인슐린,가락지,인슐지,인슈지
791,인슐린,가락지,인슉지,인락지
792,인슐린,가락지,인슉지,인슈지
793,인슐린,가락지,인샥지,인락지
794,인슐린,가락지,인샥지,인슈지
795,인슐린,가락지,인락지,인슈지
796,끓는점,손찌검,끓는검,끓찌검
797,끓는점,손찌검,끓는검,끓니검
798,끓는점,손찌검,끓는검,끈찌검
799,끓는점,손찌검,끓는검,끓느검
800,끓는점,손찌검,끓찌검,끓니검
801,끓는점,손찌검,끓찌검,끈찌검
802,끓는점,손찌검,끓찌검,끓느검
803,그글피,굼벵이,그그이,그글피이
804,그글피,굼벵이,그그이,그기
805,그글피,굼벵이,그그이,그이
806,그글피,굼벵이,그글피이,그기
807,그글피,굼벵이,그글피이,그이
808,그글피,굼벵이,그기,그이
809,갓끈,고수익,갓수익,갓끄익
810,갓끈,고수익,갓수익,갓꾸익
811,갓끈,고수익,갓수익,가수익
812,갓끈,고수익,갓수익,가우익
813,갓끈,고수익,갓끄익,가수익
814,갓끈,고수익,갓끄익,가우익
815,갓끈,고수익,갓꾸익,가수익
816,갓끈,고수익,갓꾸익,가우익
817,갓끈,고수익,가수익,가우익
818,넝마주이,반액,넝마젝,넝마엑
819,넝마주이,반액,넝마젝,넝마주엑
820,넝마주이,반액,넝마젝,넝마주이엑
821,넝마주이,반액,넝마젝,넝멕
822,넝마주이,반액,넝마엑,넝마주엑
823,넝마주이,반액,넝마엑,넝마주이엑
824,넝마주이,반액,넝마엑,넝멕
825,넝마주이,반액,넝마주엑,넝마주이엑
826,넝마주이,반액,넝마주엑,넝멕
827,넝마주이,반액,넝마주이엑,넝멕
828,발송자,빨래판,발송판,발소판
829,발송자,빨래판,발송판,발세판
830,발송자,빨래판,발송판,발레판
831,발송자,빨래판,발송판,바레판
832,발송자,빨래판,발소판,바레판
833,발송자,빨래판,발세판,바레판
834,발송자,빨래판,발레판,바레판
835,위궤양,목탑,윅탑,위탑
836,위궤양,목탑,윅탑,위목탑
837,위궤양,목탑,윅탑,위곡탑
838,위궤양,목탑,윅탑,위옥탑
839,위궤양,목탑,위탑,위목탑
840,위궤양,목탑,위탑,위곡탑
841,위궤양,목탑,위탑,위옥탑
842,위궤양,목탑,위목탑,위곡탑
843,위궤양,목탑,위목탑,위옥탑
844,위궤양,목탑,위곡탑,위옥탑
845,홈런,피읖,홈릎,호읖
846,홈런,피읖,홈릎,홈피읖
847,홈런,피읖,홈릎,홈러읖
848,홈런,피읖,홈릎,홈리읖
849,홈런,피읖,호읖,홈피읖
850,홈런,피읖,호읖,홈러읖
851,홈런,피읖,호읖,홈리읖
852,홈런,피읖,홈피읖,홈러읖
853,홈런,피읖,홈피읖,홈리읖
854,넝쿨,캡슐,넝슐,넙슐
855,넝쿨,캡슐,넝슐,너슐
856,넝쿨,캡슐,넝슐,넝켑슐
857,넝쿨,캡슐,넝슐,넝쿱슐
858,넝쿨,캡슐,넙슐,너슐
859,넝쿨,캡슐,넙슐,넝켑슐
860,넝쿨,캡슐,넙슐,넝쿱슐
861,넝쿨,캡슐,너슐,넝켑슐
862,넝쿨,캡슐,너슐,넝쿱슐
863,꼬챙이,시냇가,꼬넷가,꼬체가
864,꼬챙이,시냇가,꼬넷가,꼬쳉넷가
865,꼬챙이,시냇가,꼬쳇가,꼬체가
866,꼬챙이,시냇가,꼬쳇가,꼬쳉넷가
867,꼬챙이,시냇가,꼬쳉가,꼬체가
868,꼬챙이,시냇가,꼬쳉가,꼬쳉넷가
869,꼬챙이,시냇가,꼬체가,꼬쳉넷가
870,간혹,국립묘지,간립묘지,간홉묘지
871,간혹,국립묘지,간립묘지,각립묘지
872,간혹,국립묘지,간립묘지,간힙묘지
873,간혹,국립묘지,간립묘지,가립묘지
874,간혹,국립묘지,간홉묘지,가립묘지
875,간혹,국립묘지,각립묘지,가립묘지
876,간혹,국립묘지,간힙묘지,가립묘지
877,제비뽑기,개혁자,제혁자,제벽자
878,제비뽑기,개혁자,제혁자,제벅자
879,제비뽑기,개혁자,제혁자,제빅자
880,제비뽑기,개혁자,제혁자,제역자
881,제비뽑기,개혁자,제벽자,제벅자
882,제비뽑기,개혁자,제벽자,제빅자
883,제비뽑기,개혁자,제벽자,제역자
884,두둑,감감무소식,둠감무소식,두두암무소식
885,두둑,감감무소식,둠감무소식,두감무소식
886,두둑,감감무소식,둠감무소식,두둠무소식
887,두둑,감감무소식,둠감무소식,두담무소식
888,두둑,감감무소식,두두암무소식,두감무소식
889,두둑,감감무소식,두두암무소식,두둠무소식
890,두둑,감감무소식,두두암무소식,두담무소식
891,두둑,감감무소식,두감무소식,두둠무소식
892,두둑,감감무소식,두감무소식,두담무소식
893,눈썹연필,갱생,눈셍,눙셍
894,눈썹연필,갱생,눈셍,누셍
895,눈썹연필,갱생,눈셍,눈썹셍
896,눈썹연필,갱생,눈셍,눈쎙셍
897,눈썹연필,갱생,눙셍,누셍
898,눈썹연필,갱생,눙셍,눈썹셍
899,눈썹연필,갱생,눙셍,눈쎙셍
900,눈썹연필,갱생,누셍,눈썹셍
901,눈썹연필,갱생,누셍,눈쎙셍
902,눈썹연필,갱생,눈썹셍,눈쎙셍
903,패스트푸드,깽판,펭판,페판
904,패스트푸드,깽판,펭판,페껭판
905,패스트푸드,깽판,펭판,페셍판
906,패스트푸드,깽판,펭판,페승판
907,패스트푸드,깽판,페판,페껭판
908,패스트푸드,깽판,페판,페셍판
909,패스트푸드,깽판,페판,페승판
910,섭생,민무늬,섭무늬,섭수늬
911,섭생,민무늬,섭무늬,선무늬
912,섭생,민무늬,섭무늬,섭세늬
913,섭생,민무늬,섭무늬,섭셍늬
914,섭생,민무늬,섭수늬,섭셍늬
915,섭생,민무늬,선무늬,섭셍늬
916,섭생,민무늬,섭세늬,섭셍늬
917,귀앓이,내야수,귀앓수,귀아수
918,귀앓이,내야수,귀앓수,귀아아수
919,귀앓이,내야수,귀앓수,귀수
920,귀앓이,내야수,귀앓수,과수
921,귀앓이,내야수,귀아수,귀아아수
922,귀앓이,내야수,귀아수,귀수
923,귀앓이,내야수,귀아수,과수
924,귀앓이,내야수,귀아아수,귀수
925,귀앓이,내야수,귀아아수,과수
926,귀앓이,내야수,귀수,과수
927,햅쌀,암컷,헴컷,헤컷
928,햅쌀,암컷,헴컷,헵쌈컷
929,햅쌀,암컷,헴컷,헵싸컷
930,햅쌀,암컷,헵컷,헤컷
931,햅쌀,암컷,헵컷,헵쌈컷
932,햅쌀,암컷,헵컷,헵싸컷
933,햅쌀,암컷,헤컷,헵쌈컷
934,햅쌀,암컷,헤컷,헵싸컷
935,햅쌀,암컷,헵쌈컷,헵싸컷
936,스탠드,밍크,스밍크,스텡크
937,스탠드,밍크,스밍크,스텐크
938,스탠드,밍크,스밍크,스팅크
939,스탠드,밍크,스밍크,스텐드크
940,스탠드,밍크,스텡크,스텐드크
941,스탠드,밍크,스텐크,스텐드크
942,스탠드,밍크,스팅크,스텐드크
943,흔적,스텐,흔텐,흐텐
944,흔적,스텐,흔텐,흔스텐
945,흔적,스텐,흔텐,흔저텐
946,흔적,스텐,흔텐,흔즈텐
947,흔적,스텐,흐텐,흔스텐
948,흔적,스텐,흐텐,흔저텐
949,흔적,스텐,흐텐,흔즈텐
950,흔적,스텐,흔스텐,흔저텐
951,흔적,스텐,흔스텐,흔즈텐
952,품앗이,벚꽃,품꽃,풎꽃
953,품앗이,벚꽃,품꽃,푸꽃
954,품앗이,벚꽃,품꽃,품벚꽃
955,품앗이,벚꽃,품꽃,푸벚꽃
956,품앗이,벚꽃,풎꽃,푸꽃
957,품앗이,벚꽃,풎꽃,품벚꽃
958,품앗이,벚꽃,풎꽃,푸벚꽃
959,품앗이,벚꽃,푸꽃,품벚꽃
960,품앗이,벚꽃,푸꽃,푸벚꽃
961,품앗이,벚꽃,품벚꽃,푸벚꽃
962,스텐,강진,승진,스진
963,스텐,강진,승진,스강진
964,스텐,강진,승진,스텡진
965,스텐,강진,승진,스탕진
966,스텐,강진,스진,스강진
967,스텐,강진,스진,스텡진
968,스텐,강진,스진,스탕진
969,스텐,강진,스강진,스텡진
970,스텐,강진,스강진,스탕진
971,가습기,가석방,가습방,가슥방
972,가습기,가석방,가습방,가억방
973,가습기,가석방,가습방,가스방
974,가습기,가석방,가습방,가습석방
975,가습기,가석방,가슥방,가억방
976,가습기,가석방,가슥방,가스방
977,가습기,가석방,가슥방,가습석방
978,가습기,가석방,가억방,가스방
979,가습기,가석방,가억방,가습석방
980,가습기,가석방,가스방,가습석방
981,계집애,쪼끔,계끔,계집끔
982,계집애,쪼끔,계끔,계쪼끔
983,계집애,쪼끔,계끔,계지끔
984,계집애,쪼끔,계끔,계조끔
985,계집애,쪼끔,계집끔,계쪼끔
986,계집애,쪼끔,계집끔,계지끔
987,계집애,쪼끔,계집끔,계조끔
988,계집애,쪼끔,계쪼끔,계지끔
989,계집애,쪼끔,계쪼끔,계조끔
990,논공행상,단답형,논공형,논갑형
991,논공행상,단답형,논공형,논곱형
992,논공행상,단답형,논공형,논고형
993,논공행상,단답형,논답형,논갑형
994,논공행상,단답형,논답형,논곱형
995,논공행상,단답형,논답형,논고형
996,논공행상,단답형,논갑형,논고형
997,논공행상,단답형,논곱형,논고형
998,잰걸음,간헐적,젠헐적,젠걸적
999,잰걸음,간헐적,젠헐적,젠거적
1000,잰걸음,간헐적,젠헐적,젠간헐적
1001,잰걸음,간헐적,젠헐적,젠건헐적
1002,잰걸음,간헐적,젠걸적,젠거적
1003,잰걸음,간헐적,젠걸적,젠간헐적
1004,잰걸음,간헐적,젠걸적,젠건헐적
1005,잰걸음,간헐적,젠거적,젠간헐적
1006,잰걸음,간헐적,젠거적,젠건헐적
1007,잰걸음,간헐적,젠간헐적,젠건헐적
1008,뜀뛰기,콧구멍,뜀구멍,뜃구멍
1009,뜀뛰기,콧구멍,뜀구멍,뜀뚜멍
1010,뜀뛰기,콧구멍,뜀구멍,뛰구멍
1011,뜀뛰기,콧구멍,뜀구멍,뛰우멍
1012,뜀뛰기,콧구멍,뜃구멍,뛰구멍
1013,뜀뛰기,콧구멍,뜃구멍,뛰우멍
1014,뜀뛰기,콧구멍,뜀뚜멍,뛰구멍
1015,뜀뛰기,콧구멍,뜀뚜멍,뛰우멍
1016,뜀뛰기,콧구멍,뛰구멍,뛰우멍
1017,골프채,거물급,골물급,골플급
1018,골프채,거물급,골물급,골풀급
1019,골프채,거물급,골물급,골프급
1020,골프채,거물급,골물급,고물급
1021,골프채,거물급,골플급,골프급
