Word1,Word2,Head,Order_Candidates
갓끈,고수익,1,"[('갓수익', [0, 0, 5, 1, 0, 0]), ('갓끄익', [0, 0, 5, 1, 0, 1]), ('갓꾸익', [0, 0, 5, 1, 0, 1]), ('가수익', [0, 0, 6, 1, 0, 1]), ('가우익', [0, 0, 7, 1, 0, 2])]"
넝마주이,반액,1,"[('넝마젝', [0, 1, 5, 1, 0, 1]), ('넝마엑', [0, 1, 6, 1, 0, 1]), ('넝마주엑', [0, 2, 4, 1, 0, 1]), ('넝마주이엑', [0, 3, 5, 1, 0, 1]), ('넝멕', [1, 0, 7, 0, 0, 1])]"
발송자,빨래판,1,"[('발송판', [0, 0, 7, 2, 0, 0]), ('발소판', [0, 0, 8, 2, 0, 1]), ('발세판', [0, 0, 8, 2, 0, 1]), ('발레판', [0, 0, 8, 2, 0, 1]), ('바레판', [0, 0, 9, 1, 0, 2])]"
위궤양,목탑,1,"[('윅탑', [1, 0, 8, 0, 0, 1]), ('위탑', [1, 0, 9, 0, 0, 0]), ('위목탑', [1, 1, 6, 0, 0, 0]), ('위곡탑', [1, 1, 6, 0, 0, 1]), ('위옥탑', [1, 1, 7, 0, 0, 1])]"
홈런,피읖,1,"[('홈릎', [1, 0, 4, 0, 0, 1]), ('호읖', [1, 0, 6, 0, 0, 1]), ('홈피읖', [1, 1, 3, 0, 0, 0]), ('홈러읖', [1, 1, 3, 0, 0, 1]), ('홈리읖', [1, 1, 3, 0, 0, 1])]"
넝쿨,캡슐,1,"[('넝슐', [1, 0, 6, 0, 0, 0]), ('넙슐', [1, 0, 6, 0, 0, 1]), ('너슐', [1, 0, 7, 0, 0, 1]), ('넝켑슐', [1, 1, 3, 0, 0, 1]), ('넝쿱슐', [1, 1, 3, 0, 0, 1])]"
꼬챙이,시냇가,1,"[('꼬넷가', [0, 0, 6, 1, 0, 1]), ('꼬쳇가', [0, 0, 6, 1, 0, 1]), ('꼬쳉가', [0, 0, 6, 1, 0, 1]), ('꼬체가', [0, 0, 7, 1, 0, 1]), ('꼬쳉넷가', [0, 1, 3, 1, 0, 2])]"
간혹,국립묘지,1,"[('간립묘지', [0, 0, 6, 1, 0, 0]), ('간홉묘지', [0, 0, 6, 1, 0, 1]), ('각립묘지', [0, 0, 6, 1, 0, 1]), ('간힙묘지', [0, 0, 6, 1, 0, 1]), ('가립묘지', [0, 0, 7, 1, 0, 1])]"
제비뽑기,개혁자,1,"[('제혁자', [0, 0, 9, 1, 0, 0]), ('제벽자', [0, 0, 9, 1, 0, 1]), ('제벅자', [0, 0, 10, 1, 0, 1]), ('제빅자', [0, 0, 10, 1, 0, 1]), ('제역자', [0, 0, 10, 1, 0, 1])]"
두둑,감감무소식,1,"[('둠감무소식', [0, 0, 5, 1, 0, 1]), ('두두암무소식', [0, 1, 5, 1, 0, 1]), ('두감무소식', [1, 0, 6, 0, 0, 0]), ('두둠무소식', [1, 0, 6, 0, 0, 1]), ('두담무소식', [1, 0, 6, 0, 0, 1])]"
눈썹연필,갱생,1,"[('눈셍', [1, 0, 12, 0, 0, 1]), ('눙셍', [1, 0, 12, 0, 0, 2]), ('누셍', [1, 0, 13, 0, 0, 2]), ('눈썹셍', [1, 1, 9, 0, 0, 1]), ('눈쎙셍', [1, 1, 9, 0, 0, 2])]"
패스트푸드,깽판,1,"[('펭판', [0, 0, 10, 1, 0, 1]), ('페판', [0, 0, 11, 1, 0, 1]), ('페껭판', [0, 1, 8, 1, 0, 2]), ('페셍판', [0, 1, 8, 1, 0, 2]), ('페승판', [0, 1, 8, 1, 0, 2])]"
섭생,민무늬,1,"[('섭무늬', [1, 0, 6, 0, 0, 0]), ('섭수늬', [1, 0, 6, 0, 0, 1]), ('선무늬', [1, 0, 6, 0, 0, 1]), ('섭세늬', [1, 0, 6, 0, 0, 1]), ('섭셍늬', [1, 0, 7, 0, 0, 1])]"
귀앓이,내야수,1,"[('귀앓수', [0, 0, 5, 1, 0, 0]), ('귀아수', [0, 0, 6, 1, 0, 1]), ('귀아아수', [0, 1, 5, 1, 0, 2]), ('귀수', [1, 1, 7, 0, 0, 0]), ('과수', [1, 1, 7, 0, 0, 1])]"
햅쌀,암컷,1,"[('헴컷', [1, 0, 5, 0, 0, 1]), ('헵컷', [1, 0, 5, 0, 0, 1]), ('헤컷', [1, 0, 6, 0, 0, 1]), ('헵쌈컷', [1, 1, 2, 0, 0, 2]), ('헵싸컷', [1, 1, 3, 0, 0, 2])]"
스탠드,밍크,1,"[('스밍크', [0, 1, 5, 1, 0, 0]), ('스텡크', [0, 1, 5, 1, 0, 1]), ('스텐크', [0, 1, 5, 1, 0, 1]), ('스팅크', [0, 1, 5, 1, 0, 1]), ('스텐드크', [0, 2, 5, 1, 0, 1])]"
흔적,스텐,1,"[('흔텐', [0, 0, 5, 1, 0, 0]), ('흐텐', [0, 0, 6, 1, 0, 1]), ('흔스텐', [0, 1, 3, 1, 0, 0]), ('흔저텐', [0, 1, 3, 1, 0, 1]), ('흔즈텐', [0, 1, 3, 1, 0, 1])]"
품앗이,벚꽃,1,"[('품꽃', [1, 0, 6, 0, 0, 0]), ('풎꽃', [1, 0, 6, 0, 0, 1]), ('푸꽃', [1, 0, 7, 0, 0, 1]), ('품벚꽃', [1, 1, 3, 0, 0, 0]), ('푸벚꽃', [1, 1, 4, 0, 0, 1])]"
뒷감당,컵라면,1,[]
스텐,강진,1,"[('승진', [1, 0, 5, 0, 0, 1]), ('스진', [1, 0, 6, 0, 0, 0]), ('스강진', [1, 1, 3, 0, 0, 0]), ('스텡진', [1, 1, 3, 0, 0, 1]), ('스탕진', [1, 1, 3, 0, 0, 1])]"
가습기,가석방,1,"[('가습방', [0, 0, 7, 3, 0, 0]), ('가슥방', [0, 0, 7, 3, 0, 1]), ('가억방', [0, 0, 8, 2, 0, 1]), ('가스방', [0, 0, 8, 3, 0, 1]), ('가습석방', [0, 1, 4, 3, 0, 0])]"
계집애,쪼끔,1,"[('계끔', [1, 0, 6, 0, 0, 0]), ('계집끔', [1, 1, 3, 0, 0, 0]), ('계쪼끔', [1, 1, 4, 0, 0, 0]), ('계지끔', [1, 1, 4, 0, 0, 1]), ('계조끔', [1, 1, 4, 0, 0, 1])]"
논공행상,단답형,1,"[('논공형', [0, 0, 12, 2, 1, 0]), ('논답형', [0, 0, 12, 2, 1, 0]), ('논갑형', [0, 0, 12, 2, 1, 1]), ('논곱형', [0, 0, 12, 2, 1, 1]), ('논고형', [0, 0, 13, 1, 0, 1])]"
잰걸음,간헐적,1,"[('젠헐적', [0, 0, 8, 3, 1, 1]), ('젠걸적', [0, 0, 8, 4, 0, 1]), ('젠거적', [0, 0, 9, 3, 0, 2]), ('젠간헐적', [0, 1, 5, 2, 0, 1]), ('젠건헐적', [0, 1, 5, 3, 0, 2])]"
뜀뛰기,콧구멍,1,"[('뜀구멍', [1, 0, 8, 0, 0, 0]), ('뜃구멍', [1, 0, 8, 0, 0, 1]), ('뜀뚜멍', [1, 0, 8, 0, 0, 1]), ('뛰구멍', [1, 0, 9, 0, 0, 0]), ('뛰우멍', [1, 0, 10, 0, 0, 1])]"
골프채,거물급,1,"[('골물급', [0, 0, 6, 1, 0, 0]), ('골플급', [0, 0, 6, 1, 0, 1]), ('골풀급', [0, 0, 6, 1, 0, 1]), ('골프급', [0, 0, 7, 1, 0, 0]), ('고물급', [0, 0, 7, 1, 0, 1])]"
이마빡,계절풍,1,"[('이말풍', [1, 0, 7, 0, 0, 1]), ('이멀풍', [1, 0, 7, 0, 0, 1]), ('이마풍', [1, 0, 8, 0, 0, 0]), ('이마절풍', [1, 1, 5, 0, 0, 0]), ('이마빨풍', [1, 1, 5, 0, 0, 1])]"
관광버스,셋방,1,"[('관방', [1, 0, 11, 0, 0, 0]), ('괏방', [1, 0, 11, 0, 0, 1]), ('궷방', [1, 0, 11, 0, 0, 1]), ('과방', [1, 0, 12, 0, 0, 1]), ('관셋방', [1, 1, 8, 0, 0, 0])]"
콜롬비아,뾰루지,1,"[('콜롬지', [0, 0, 8, 1, 0, 0]), ('콜루지', [0, 0, 9, 1, 0, 0]), ('콜로지', [0, 0, 9, 1, 0, 1]), ('콜롬비지', [0, 1, 6, 1, 0, 0]), ('콜롬루지', [0, 1, 6, 1, 0, 0])]"
잠깐,거름종이,1,"[('잠까이', [1, 1, 9, 0, 0, 1]), ('잠끼', [1, 2, 10, 0, 0, 1]), ('자이', [1, 2, 12, 0, 0, 1])]"
물티슈,노스탤지어,1,"[('물티엘지어', [0, 0, 8, 2, 1, 1]), ('무스텔지어', [0, 0, 8, 2, 1, 2]), ('물티슈이어', [0, 0, 10, 1, 0, 1]), ('물티텔지어', [1, 0, 7, 0, 0, 1]), ('물티셀지어', [1, 0, 7, 0, 0, 1])]"
배고픔,뙤약볕,1,"[('베각볕', [1, 0, 8, 0, 0, 2]), ('베곡볕', [1, 0, 8, 0, 0, 2]), ('베고볕', [1, 0, 9, 0, 0, 1]), ('베악볕', [1, 0, 9, 0, 0, 2]), ('베고팍볕', [1, 1, 6, 0, 0, 2])]"
등굣길,조개껍질,1,"[('등굣깁질', [0, 0, 7, 1, 0, 1]), ('등굣기질', [0, 0, 8, 1, 0, 1]), ('등굣길질', [0, 0, 10, 2, 0, 0]), ('드게껍질', [0, 0, 10, 2, 0, 2]), ('등굣기껍질', [0, 1, 5, 1, 0, 1])]"
벌칙,가는귀,1,"[('벌는귀', [1, 0, 5, 0, 0, 0]), ('벌친귀', [1, 0, 5, 0, 0, 1]), ('벌츤귀', [1, 0, 5, 0, 0, 1]), ('벌치귀', [1, 0, 6, 0, 0, 1]), ('버는귀', [1, 0, 6, 0, 0, 1])]"
깡패,공염불,1,"[('깡폄불', [0, 0, 4, 1, 0, 1]), ('깡펌불', [0, 0, 5, 1, 0, 1]), ('깡페불', [0, 0, 9, 1, 0, 1]), ('깡펨불', [0, 0, 9, 1, 0, 1]), ('깡불', [0, 1, 8, 1, 0, 0])]"
고정불변,동성연애,1,"[('고정불베', [0, 0, 12, 1, 0, 1]), ('고정부에', [0, 0, 14, 1, 0, 2]), ('고정불벼에', [0, 1, 10, 1, 0, 2]), ('고정베', [0, 1, 15, 1, 0, 1]), ('고저에', [0, 1, 17, 1, 0, 2])]"
미혹,길눈,1,"[('밀눈', [0, 0, 5, 1, 0, 1]), ('미눈', [0, 0, 6, 1, 0, 0]), ('미길눈', [0, 1, 3, 1, 0, 0]), ('미홀눈', [0, 1, 3, 1, 0, 1]), ('미힐눈', [0, 1, 3, 1, 0, 1])]"
씨앗,기린,1,"[('씨린', [0, 0, 4, 1, 0, 0]), ('씨기린', [0, 1, 2, 1, 0, 0]), ('씨아린', [0, 1, 3, 1, 0, 1]), ('씨이린', [0, 1, 3, 1, 0, 1]), ('씨앗린', [0, 1, 5, 1, 0, 0])]"
매듭,돗자리,1,"[('멧자리', [1, 0, 5, 0, 0, 1]), ('메자리', [1, 0, 6, 0, 0, 1]), ('메다리', [1, 0, 6, 0, 0, 2]), ('메드리', [1, 0, 6, 0, 0, 2]), ('메듭리', [1, 0, 7, 0, 0, 1])]"
낙오자,불륜,1,"[('낙륜', [1, 0, 6, 0, 0, 0]), ('날륜', [1, 0, 6, 0, 0, 1]), ('나륜', [1, 0, 7, 0, 0, 1]), ('낙불륜', [1, 1, 3, 0, 0, 0]), ('나불륜', [1, 1, 4, 0, 0, 1])]"
보리쌀,호박엿,1,"[('보리쎳', [0, 0, 7, 1, 0, 1]), ('보리엿', [0, 0, 8, 1, 0, 0]), ('보리싸엿', [0, 1, 6, 1, 0, 1]), ('보렷', [0, 1, 9, 1, 0, 1]), ('보엿', [0, 1, 10, 1, 0, 0])]"
말미잘,가공적,1,"[('말공적', [0, 0, 7, 1, 0, 0]), ('말몽적', [0, 0, 7, 1, 0, 1]), ('말밍적', [0, 0, 7, 1, 0, 1]), ('말미적', [0, 0, 8, 2, 1, 0]), ('마공적', [0, 0, 8, 2, 1, 1])]"
깜빡이,앉은뱅이,1,"[('깜빠이', [1, 1, 9, 0, 0, 1]), ('깜삐', [1, 2, 10, 0, 0, 1]), ('까이', [1, 2, 12, 0, 0, 1])]"
흔들의자,구중궁궐,1,"[('흔중궁궐', [1, 0, 8, 0, 0, 0]), ('흔들궁궐', [1, 0, 8, 0, 0, 0]), ('흔둥궁궐', [1, 0, 8, 0, 0, 1]), ('흔등궁궐', [1, 0, 8, 0, 0, 1]), ('흔드궁궐', [1, 0, 9, 0, 0, 1])]"
글래머,앞바퀴,1,"[('글바퀴', [1, 0, 6, 0, 0, 0]), ('긒바퀴', [1, 0, 6, 0, 0, 1]), ('글라퀴', [1, 0, 6, 0, 0, 1]), ('글레퀴', [1, 0, 6, 0, 0, 1]), ('그바퀴', [1, 0, 7, 0, 0, 1])]"
고갯마루,고생대,1,"[('고겟데', [0, 0, 9, 4, 0, 2]), ('고겡데', [0, 0, 9, 4, 0, 2]), ('고엥데', [0, 0, 10, 2, 0, 2]), ('고게데', [0, 0, 10, 4, 0, 2]), ('고겟망데', [0, 1, 6, 4, 0, 3])]"
닻줄,휠체어,1,"[('닻체어', [1, 0, 7, 0, 0, 0]), ('닻제어', [1, 0, 7, 0, 0, 1]), ('닻주어', [1, 0, 7, 0, 0, 1]), ('달체어', [1, 0, 7, 0, 0, 1]), ('다체어', [1, 0, 8, 0, 0, 1])]"
수줍음,상징적,1,"[('숭징적', [0, 0, 7, 1, 0, 1]), ('수징적', [0, 0, 8, 1, 0, 0]), ('수줍적', [0, 0, 8, 1, 0, 0]), ('수중적', [0, 0, 8, 1, 0, 1]), ('수주적', [0, 0, 9, 1, 0, 1])]"
멜라닌,꼬랑지,1,"[('멜라지', [0, 0, 8, 1, 0, 0]), ('메랑지', [0, 0, 8, 1, 0, 1]), ('멜라닝지', [0, 1, 5, 1, 0, 1]), ('멜라니지', [0, 1, 6, 1, 0, 1]), ('멜라닌지', [0, 1, 7, 1, 0, 0])]"
베이컨,쬐끔,1,"[('베끔', [1, 0, 7, 0, 0, 0]), ('베쮀끔', [1, 1, 4, 0, 0, 1]), ('베웨끔', [1, 1, 5, 0, 0, 1]), ('베이끔', [1, 1, 6, 0, 0, 0]), ('베에끔', [1, 1, 6, 0, 0, 1])]"
땡볕,돛대,1,"[('뗓데', [1, 0, 7, 0, 0, 2]), ('뗑데', [1, 0, 7, 0, 0, 2]), ('떼데', [1, 0, 8, 0, 0, 2]), ('뗑뵻데', [1, 1, 3, 0, 0, 3]), ('뗑볓데', [1, 1, 3, 0, 0, 3])]"
아르헨티나,굴렁쇠,1,"[('아렁쉐', [1, 0, 12, 0, 0, 1]), ('아릉쉐', [1, 0, 12, 0, 0, 2]), ('아르쉐', [1, 0, 13, 0, 0, 1]), ('아를렁쉐', [1, 1, 9, 0, 0, 2]), ('아룰렁쉐', [1, 1, 9, 0, 0, 2])]"
개띠,미얀마,1,"[('게땬마', [1, 0, 3, 0, 0, 2]), ('게얀마', [1, 0, 4, 0, 0, 1]), ('게딴마', [1, 0, 4, 0, 0, 2]), ('게안마', [1, 0, 5, 0, 0, 2]), ('게띠마', [1, 0, 7, 0, 0, 1])]"
헤어드라이어,탱자,1,"[('헹자', [0, 0, 9, 1, 0, 1]), ('헤자', [0, 0, 10, 1, 0, 0]), ('헤텡자', [0, 1, 7, 1, 0, 1]), ('헤엥자', [0, 1, 8, 1, 0, 1]), ('헤엉자', [0, 1, 8, 1, 0, 1])]"
구출,왜란,1,"[('구란', [1, 0, 5, 0, 0, 0]), ('구췌란', [1, 1, 2, 0, 0, 1]), ('구웨란', [1, 1, 3, 0, 0, 1]), ('구추란', [1, 1, 3, 0, 0, 1]), ('구체란', [1, 1, 3, 0, 0, 1])]"
감나무,홑옷,1,"[('감놋', [1, 0, 6, 0, 0, 1]), ('가옷', [1, 0, 8, 0, 0, 1]), ('감나못', [1, 1, 4, 0, 0, 1]), ('감나옷', [1, 1, 5, 0, 0, 0]), ('감나무옷', [1, 2, 5, 0, 0, 0])]"
공사립,관람권,1,"[('공람권', [0, 0, 9, 1, 0, 0]), ('곤람권', [0, 0, 9, 1, 0, 1]), ('공삼권', [0, 0, 9, 1, 0, 1]), ('공사권', [0, 0, 10, 1, 0, 0]), ('고람권', [0, 0, 10, 1, 0, 1])]"
낭떠러지,팝송,1,"[('낭송', [0, 0, 9, 1, 0, 0]), ('납송', [0, 0, 9, 1, 0, 1]), ('나송', [0, 0, 10, 1, 0, 1]), ('낭팝송', [0, 1, 6, 1, 0, 0]), ('낭땁송', [0, 1, 6, 1, 0, 1])]"
그림,귀향길,1,"[('그향길', [0, 0, 6, 1, 0, 0]), ('그량길', [0, 0, 6, 1, 0, 1]), ('그양길', [0, 0, 7, 1, 0, 1]), ('그링길', [0, 0, 7, 1, 0, 1]), ('그랑길', [0, 0, 7, 1, 0, 1])]"
트럼펫,카메룬,1,"[('트럼룬', [1, 0, 7, 0, 0, 0]), ('트메룬', [1, 0, 8, 0, 0, 0]), ('트러룬', [1, 0, 8, 0, 0, 1]), ('트레룬', [1, 0, 8, 0, 0, 1]), ('트에룬', [1, 0, 9, 0, 0, 1])]"
고속철,팜플렛,1,"[('곰플렛', [1, 0, 8, 0, 0, 1]), ('고속렛', [1, 0, 9, 0, 0, 0]), ('고플렛', [1, 0, 9, 0, 0, 0]), ('고슬렛', [1, 0, 9, 0, 0, 1]), ('고솔렛', [1, 0, 9, 0, 0, 1])]"
경제권,멍에,1,"[('경제', [1, 0, 4, 0, 0, 0]), ('겨에', [1, 0, 10, 0, 0, 1]), ('경제게', [1, 1, 6, 0, 0, 1]), ('경제에', [1, 1, 7, 0, 0, 0])]"
견물생심,비눗방울,1,"[('견물셍시울', [0, 1, 9, 1, 0, 2]), ('견물셍술', [1, 0, 10, 0, 0, 2]), ('견물세울', [1, 0, 12, 0, 0, 1]), ('견물술', [1, 1, 13, 0, 0, 1]), ('견무울', [1, 1, 15, 0, 0, 1])]"
탱크,된밥,1,"[('텡밥', [1, 0, 6, 0, 0, 1]), ('텐밥', [1, 0, 6, 0, 0, 1]), ('테밥', [1, 0, 7, 0, 0, 1]), ('텡퀜밥', [1, 1, 2, 0, 0, 2]), ('텡뒌밥', [1, 1, 2, 0, 0, 2])]"
서랍장,개봉관,1,"[('서봉관', [1, 0, 8, 0, 0, 0]), ('서랍관', [1, 0, 8, 0, 0, 0]), ('서롱관', [1, 0, 8, 0, 0, 1]), ('서랑관', [1, 0, 8, 0, 0, 1]), ('서옹관', [1, 0, 9, 0, 0, 1])]"
쓰레기통,혓바닥,1,"[('씃바닥', [1, 0, 10, 0, 0, 1]), ('쓰바닥', [1, 0, 11, 0, 0, 0]), ('쓰레닥', [1, 0, 11, 0, 0, 0]), ('쓰라닥', [1, 0, 11, 0, 0, 1]), ('쓰아닥', [1, 0, 12, 0, 0, 1])]"
끓는점,땀방울,1,"[('끓는줄', [1, 0, 8, 0, 0, 1]), ('끓느울', [1, 0, 10, 0, 0, 1]), ('끓는저울', [1, 1, 7, 0, 0, 1]), ('끓눌', [1, 1, 11, 0, 0, 1]), ('끄울', [1, 1, 13, 0, 0, 1])]"
굴곡,네팔,1,"[('굴팔', [1, 0, 5, 0, 0, 0]), ('구팔', [1, 0, 6, 0, 0, 1]), ('굴네팔', [1, 1, 3, 0, 0, 0]), ('굴게팔', [1, 1, 3, 0, 0, 1]), ('굴고팔', [1, 1, 3, 0, 0, 1])]"
깍지,뱃가죽,1,"[('깍가죽', [0, 0, 5, 1, 0, 0]), ('깟가죽', [0, 0, 5, 1, 0, 1]), ('깍자죽', [0, 0, 5, 1, 0, 1]), ('까가죽', [1, 0, 6, 0, 0, 1]), ('까아죽', [1, 0, 7, 0, 0, 2])]"
캘린더,늦바람,1,"[('켈린람', [1, 0, 7, 0, 0, 1]), ('켖바람', [1, 0, 8, 0, 0, 1]), ('켈바람', [1, 0, 8, 0, 0, 1]), ('켈라람', [1, 0, 8, 0, 0, 2]), ('켈리람', [1, 0, 8, 0, 0, 2])]"
덮밥,길눈,1,"[('덮눈', [1, 0, 6, 0, 0, 0]), ('덜눈', [1, 0, 6, 0, 0, 1]), ('더눈', [1, 0, 7, 0, 0, 1]), ('덮길눈', [1, 1, 3, 0, 0, 0]), ('덮발눈', [1, 1, 3, 0, 0, 1])]"
찜통,옹벽,1,"[('찜벽', [1, 0, 5, 0, 0, 0]), ('찡벽', [1, 0, 5, 0, 0, 1]), ('찌벽', [1, 0, 6, 0, 0, 1]), ('찜통벽', [1, 1, 1, 0, 0, 0]), ('찜토벽', [1, 1, 3, 0, 0, 1])]"
코냑,캔버스,1,"[('콘버스', [0, 0, 6, 1, 0, 1]), ('코냐스', [0, 0, 6, 1, 0, 1]), ('코녀스', [0, 0, 6, 1, 0, 1]), ('코냑스', [0, 0, 7, 1, 0, 0]), ('코버스', [0, 0, 7, 1, 0, 0])]"
벼슬,즉시,1,"[('벼시', [0, 0, 6, 1, 0, 0]), ('벼슥시', [0, 1, 3, 1, 0, 1]), ('벼스시', [0, 1, 4, 1, 0, 1]), ('벼슬시', [0, 1, 5, 1, 0, 0]), ('벼스즉시', [0, 2, 1, 1, 0, 1])]"
쓴맛,똬리,1,"[('쓴리', [1, 0, 6, 0, 0, 0]), ('쓰리', [1, 0, 7, 0, 0, 1]), ('쓴똬리', [1, 1, 3, 0, 0, 0]), ('쓴뫄리', [1, 1, 3, 0, 0, 1]), ('쓴마리', [1, 1, 4, 0, 0, 1])]"
깜깜절벽,강독,1,"[('깜독', [0, 0, 13, 1, 0, 0]), ('깡독', [0, 0, 13, 1, 0, 1]), ('까독', [0, 0, 14, 1, 0, 1]), ('깜깜독', [0, 1, 10, 1, 0, 0]), ('깜강독', [0, 1, 10, 1, 0, 0])]"
닮은꼴,강사진,1,"[('닮사진', [0, 0, 8, 1, 0, 0]), ('당사진', [0, 0, 8, 1, 0, 1]), ('다사진', [0, 0, 9, 1, 0, 1]), ('다아진', [0, 0, 10, 1, 0, 2]), ('닮강사진', [0, 1, 5, 1, 0, 0])]"
살쾡이,싼값,1,"[('살값', [0, 0, 8, 1, 0, 0]), ('산값', [0, 0, 8, 1, 0, 1]), ('사값', [0, 0, 9, 1, 0, 1]), ('살콴값', [0, 1, 4, 1, 0, 1]), ('살퀜값', [0, 1, 4, 1, 0, 1])]"
절뚝발이,살쾡이,1,"[('절뚝비', [0, 0, 10, 1, 0, 1]), ('절뚜이', [0, 0, 12, 1, 0, 1]), ('절뚝바이', [0, 1, 9, 1, 0, 1]), ('절띠', [0, 1, 13, 1, 0, 1]), ('저이', [1, 1, 15, 0, 0, 1])]"
머리털,뺄셈,1,"[('멀셈', [1, 0, 7, 0, 0, 1]), ('머셈', [1, 0, 8, 0, 0, 0]), ('머렐셈', [1, 1, 5, 0, 0, 1]), ('머뻴셈', [1, 1, 5, 0, 0, 1]), ('머릴셈', [1, 1, 5, 0, 0, 1])]"
붉은색,쓴웃음,1,"[('부음', [1, 1, 11, 0, 0, 1])]"
숄더백,파렴치,1,"[('숄덤치', [1, 0, 8, 0, 0, 1]), ('숄더치', [1, 0, 9, 0, 0, 0]), ('쇼엄치', [1, 0, 10, 0, 0, 2]), ('숄더범치', [1, 1, 6, 0, 0, 1]), ('숄더벰치', [1, 1, 6, 0, 0, 1])]"
거수경례,거짓말쟁이,1,"[('거수경례이', [0, 0, 12, 2, 0, 0]), ('거수경리', [0, 1, 12, 2, 0, 1]), ('거수겨이', [0, 1, 14, 2, 0, 1]), ('거수기', [0, 2, 16, 2, 0, 1]), ('거수이', [0, 2, 17, 2, 0, 0])]"
코뿔소,떼쟁이,1,"[('코뿔시', [1, 0, 6, 0, 0, 1]), ('코뿌이', [1, 0, 8, 0, 0, 1]), ('코뿔소이', [1, 1, 6, 0, 0, 0]), ('코삐', [1, 1, 9, 0, 0, 1]), ('코이', [1, 1, 10, 0, 0, 0])]"
가설,캥거루,1,"[('강거루', [0, 0, 5, 1, 0, 1]), ('가거루', [1, 0, 6, 0, 0, 0]), ('가서루', [1, 0, 6, 0, 0, 1]), ('가설루', [1, 0, 7, 0, 0, 0]), ('가어루', [1, 0, 7, 0, 0, 1])]"
복숭아뼈,갓난애,1,"[('복수에', [1, 0, 11, 0, 0, 2]), ('복세', [1, 1, 12, 0, 0, 1]), ('보에', [1, 1, 14, 0, 0, 2])]"
횃불,흔들의자,1,"[('휏부의자', [0, 0, 7, 1, 0, 2]), ('휏부자', [0, 1, 8, 1, 0, 2]), ('휏븨자', [0, 1, 8, 1, 0, 2]), ('휏불자', [0, 1, 9, 1, 0, 1]), ('훼의자', [0, 1, 10, 1, 0, 1])]"
멜로디,그린벨트,1,"[('멜린벨트', [1, 0, 6, 0, 0, 0]), ('멜론벨트', [1, 0, 6, 0, 0, 1]), ('멜로벨트', [1, 0, 7, 0, 0, 0]), ('멜로델트', [1, 0, 7, 0, 0, 1]), ('메린벨트', [1, 0, 7, 0, 0, 1])]"
고갯길,거름망,1,"[('고름망', [0, 0, 8, 1, 0, 0]), ('고금망', [0, 0, 8, 1, 0, 1]), ('고겟망', [0, 0, 8, 1, 0, 1]), ('고겜망', [0, 0, 8, 1, 0, 1]), ('고게망', [0, 0, 9, 1, 0, 1])]"
엔지니어링,신춘,1,"[('엔춘', [1, 0, 11, 0, 0, 0]), ('엔신춘', [1, 1, 8, 0, 0, 0]), ('엔진춘', [1, 1, 8, 0, 0, 1]), ('엔지춘', [1, 1, 9, 0, 0, 0]), ('엔지신춘', [1, 2, 6, 0, 0, 0])]"
지휘봉,알파벳,1,"[('지휘벳', [1, 0, 7, 0, 0, 0]), ('질파벳', [1, 0, 7, 0, 0, 1]), ('지화벳', [1, 0, 7, 0, 0, 1]), ('지파벳', [1, 0, 8, 0, 0, 0]), ('지하벳', [1, 0, 8, 0, 0, 1])]"
채플,동남쪽,1,"[('쳉남쪽', [1, 0, 5, 0, 0, 1]), ('체남쪽', [1, 0, 6, 0, 0, 1]), ('체픔쪽', [1, 0, 6, 0, 0, 2]), ('체팜쪽', [1, 0, 6, 0, 0, 2]), ('체프쪽', [1, 0, 7, 0, 0, 2])]"
객관성,모션,1,"[('겍션', [1, 0, 9, 0, 0, 1]), ('게션', [1, 0, 10, 0, 0, 1]), ('겍모션', [1, 1, 7, 0, 0, 1]), ('겍고션', [1, 1, 7, 0, 0, 2]), ('게모션', [1, 1, 8, 0, 0, 1])]"
불쾌,남아메리카,1,"[('불퀘메리카', [0, 0, 10, 1, 0, 1]), ('불퀘에리카', [0, 0, 10, 1, 0, 2]), ('불퀘리카', [0, 1, 5, 1, 0, 1]), ('불퀘아메리카', [0, 1, 10, 1, 0, 1]), ('불퀘이카', [0, 1, 10, 1, 0, 2])]"
꾀돌이,데스크톱,1,"[('꿰돌크톱', [1, 0, 5, 0, 0, 1]), ('꿰스크톱', [1, 0, 6, 0, 0, 1]), ('꿰드크톱', [1, 0, 6, 0, 0, 2]), ('꿰도크톱', [1, 0, 6, 0, 0, 2]), ('꿰으크톱', [1, 0, 7, 0, 0, 2])]"
에스파냐어,죗값,1,"[('에쉣값', [1, 1, 8, 0, 0, 1]), ('에셋값', [1, 1, 9, 0, 0, 1]), ('에슷값', [1, 1, 9, 0, 0, 1]), ('에스값', [1, 1, 10, 0, 0, 0]), ('에스쥇값', [1, 2, 6, 0, 0, 1])]"
걸음걸이,거의,1,"[('걸거의', [0, 1, 6, 2, 0, 0]), ('거거의', [0, 1, 7, 2, 0, 0]), ('거어의', [0, 1, 8, 2, 0, 1])]"
노출증,돋보기안경,1,"[('노출기안경', [0, 0, 8, 2, 1, 0]), ('녿보기안경', [0, 0, 8, 2, 1, 1]), ('노출지안경', [0, 0, 8, 2, 1, 1]), ('노출즈안경', [0, 0, 8, 2, 1, 1]), ('노보기안경', [0, 0, 9, 1, 0, 0])]"
